county_fips,county_name,state_name,weather_source,county_pop_lat,county_pop_lon,selected_gid,grid_lat,grid_lon,distance_km
28135,Tallahatchie County,Mississippi,wtk,33.984172,-90.182087,1617188,33.985497,-90.19046,0.785935
28135,Tallahatchie County,Mississippi,bchrrr,33.984172,-90.182087,1617188,33.985497,-90.19046,0.785935
28135,Tallahatchie County,Mississippi,nsrdb,33.984172,-90.182087,845390,33.97,-90.18,1.587564
28137,Tate County,Mississippi,wtk,34.644191,-89.948251,1627093,34.64936,-89.95325,0.73449
28137,Tate County,Mississippi,bchrrr,34.644191,-89.948251,1627093,34.64936,-89.95325,0.73449
28137,Tate County,Mississippi,nsrdb,34.644191,-89.948251,850937,34.65,-89.94,0.993435
28139,Tippah County,Mississippi,wtk,34.765847,-88.924425,1683356,34.762848,-88.91403,1.006409
28139,Tippah County,Mississippi,bchrrr,34.765847,-88.924425,1683356,34.762848,-88.91403,1.006409
28139,Tippah County,Mississippi,nsrdb,34.765847,-88.924425,874300,34.77,-88.94,1.495743
28141,Tishomingo County,Mississippi,wtk,34.730587,-88.228311,1720686,34.728477,-88.22418,0.444482
28141,Tishomingo County,Mississippi,bchrrr,34.730587,-88.228311,1720686,34.728477,-88.22418,0.444482
28141,Tishomingo County,Mississippi,nsrdb,34.730587,-88.228311,890545,34.73,-88.22,0.762299
28143,Tunica County,Mississippi,wtk,34.720693,-90.341358,1604923,34.72819,-90.34805,1.033916
28143,Tunica County,Mississippi,bchrrr,34.720693,-90.341358,1604923,34.72819,-90.34805,1.033916
28143,Tunica County,Mississippi,nsrdb,34.720693,-90.341358,841565,34.73,-90.34,1.042308
28145,Union County,Mississippi,wtk,34.483103,-89.010525,1679703,34.475952,-89.01172,0.802665
28145,Union County,Mississippi,bchrrr,34.483103,-89.010525,1679703,34.475952,-89.01172,0.802665
28145,Union County,Mississippi,nsrdb,34.483103,-89.010525,872464,34.49,-89.02,1.158578
28147,Walthall County,Mississippi,wtk,31.150825,-90.123012,1634300,31.157478,-90.13287,1.194677
28147,Walthall County,Mississippi,bchrrr,31.150825,-90.123012,1634300,31.157478,-90.13287,1.194677
28147,Walthall County,Mississippi,nsrdb,31.150825,-90.123012,846398,31.17,-90.14,2.675634
28149,Warren County,Mississippi,wtk,32.324816,-90.843761,1587671,32.325512,-90.84973,0.566179
28149,Warren County,Mississippi,bchrrr,32.324816,-90.843761,1587671,32.325512,-90.84973,0.566179
28149,Warren County,Mississippi,nsrdb,32.324816,-90.843761,829367,32.33,-90.86,1.631079
28151,Washington County,Mississippi,wtk,33.368999,-91.010798,1574325,33.373135,-91.00937,0.478639
28151,Washington County,Mississippi,bchrrr,33.368999,-91.010798,1574325,33.373135,-91.00937,0.478639
28151,Washington County,Mississippi,nsrdb,33.368999,-91.010798,825719,33.37,-91.02,0.861749
28153,Wayne County,Mississippi,wtk,31.650518,-88.662566,1715726,31.652718,-88.65961,0.371661
28153,Wayne County,Mississippi,bchrrr,31.650518,-88.662566,1715726,31.652718,-88.65961,0.371661
28153,Wayne County,Mississippi,nsrdb,31.650518,-88.662566,880781,31.65,-88.66,0.249625
28155,Webster County,Mississippi,wtk,33.582806,-89.220685,1673582,33.573795,-89.21619,1.085064
28155,Webster County,Mississippi,bchrrr,33.582806,-89.220685,1673582,33.573795,-89.21619,1.085064
28155,Webster County,Mississippi,nsrdb,33.582806,-89.220685,867818,33.57,-89.22,1.425378
28157,Wilkinson County,Mississippi,wtk,31.123213,-91.245216,1570547,31.129654,-91.23566,1.157724
28157,Wilkinson County,Mississippi,bchrrr,31.123213,-91.245216,1570547,31.129654,-91.23566,1.157724
28157,Wilkinson County,Mississippi,nsrdb,31.123213,-91.245216,820416,31.13,-91.26,1.596822
28159,Winston County,Mississippi,wtk,33.084972,-89.042029,1685687,33.086067,-89.047455,0.519973
28159,Winston County,Mississippi,bchrrr,33.084972,-89.042029,1685687,33.086067,-89.047455,0.519973
28159,Winston County,Mississippi,nsrdb,33.084972,-89.042029,871567,33.09,-89.06,1.765124
28161,Yalobusha County,Mississippi,wtk,34.081548,-89.694959,1644294,34.082638,-89.69522,0.123563
28161,Yalobusha County,Mississippi,bchrrr,34.081548,-89.694959,1644294,34.082638,-89.69522,0.123563
28161,Yalobusha County,Mississippi,nsrdb,34.081548,-89.694959,856521,34.09,-89.7,1.048225
28163,Yazoo County,Mississippi,wtk,32.829242,-90.382176,1612196,32.82698,-90.37726,0.523694
28163,Yazoo County,Mississippi,bchrrr,32.829242,-90.382176,1612196,32.82698,-90.37726,0.523694
28163,Yazoo County,Mississippi,nsrdb,32.829242,-90.382176,840657,32.81,-90.38,2.149256
29001,Adair County,Missouri,wtk,40.195278,-92.581518,1468177,40.20397,-92.58716,1.078773
29001,Adair County,Missouri,bchrrr,40.195278,-92.581518,1468177,40.20397,-92.58716,1.078773
29001,Adair County,Missouri,nsrdb,40.195278,-92.581518,792115,40.21,-92.58,1.642082
29003,Andrew County,Missouri,wtk,39.919859,-94.816608,1354899,39.919155,-94.82767,0.946617
29003,Andrew County,Missouri,bchrrr,39.919859,-94.816608,1354899,39.919155,-94.82767,0.946617
29003,Andrew County,Missouri,nsrdb,39.919859,-94.816608,746115,39.93,-94.82,1.164136
29005,Atchison County,Missouri,wtk,40.420914,-95.436113,1323344,40.424904,-95.42728,0.869439
29005,Atchison County,Missouri,bchrrr,40.420914,-95.436113,1323344,40.424904,-95.42728,0.869439
29005,Atchison County,Missouri,nsrdb,40.420914,-95.436113,733240,40.41,-95.42,1.82582
29007,Audrain County,Missouri,wtk,39.2039,-91.826537,1508972,39.211605,-91.82837,0.871193
29007,Audrain County,Missouri,bchrrr,39.2039,-91.826537,1508972,39.211605,-91.82837,0.871193
29007,Audrain County,Missouri,nsrdb,39.2039,-91.826537,807919,39.21,-91.82,0.881654
29009,Barry County,Missouri,wtk,36.737457,-93.865786,1409061,36.74299,-93.87424,0.972624
29009,Barry County,Missouri,bchrrr,36.737457,-93.865786,1409061,36.74299,-93.87424,0.972624
29009,Barry County,Missouri,nsrdb,36.737457,-93.865786,765854,36.73,-93.86,0.976423
29011,Barton County,Missouri,wtk,37.495947,-94.305393,1384477,37.48877,-94.31436,1.123723
29011,Barton County,Missouri,bchrrr,37.495947,-94.305393,1384477,37.48877,-94.31436,1.123723
29011,Barton County,Missouri,nsrdb,37.495947,-94.305393,756943,37.49,-94.3,0.814661
29013,Bates County,Missouri,wtk,38.280773,-94.362797,1380812,38.2837,-94.36365,0.333875
29013,Bates County,Missouri,bchrrr,38.280773,-94.362797,1380812,38.2837,-94.36365,0.333875
29013,Bates County,Missouri,nsrdb,38.280773,-94.362797,755310,38.29,-94.38,1.818557
29015,Benton County,Missouri,wtk,38.301007,-93.309991,1436310,38.298145,-93.30322,0.671116
29015,Benton County,Missouri,bchrrr,38.301007,-93.309991,1436310,38.298145,-93.30322,0.671116
29015,Benton County,Missouri,nsrdb,38.301007,-93.309991,777245,38.29,-93.3,1.502732
29017,Bollinger County,Missouri,wtk,37.340709,-89.99967,1611212,37.342533,-89.99841,0.231394
29017,Bollinger County,Missouri,bchrrr,37.340709,-89.99967,1611212,37.342533,-89.99841,0.231394
29017,Bollinger County,Missouri,nsrdb,37.340709,-89.99967,849953,37.33,-89.98,2.107667
29019,Boone County,Missouri,wtk,38.956712,-92.321601,1484965,38.952423,-92.322235,0.480056
29019,Boone County,Missouri,bchrrr,38.956712,-92.321601,1484965,38.952423,-92.322235,0.480056
29019,Boone County,Missouri,nsrdb,38.956712,-92.321601,797100,38.97,-92.34,2.171113
29021,Buchanan County,Missouri,wtk,39.750709,-94.819821,1354890,39.75236,-94.83084,0.959731
29021,Buchanan County,Missouri,bchrrr,39.750709,-94.819821,1354890,39.75236,-94.83084,0.959731
29021,Buchanan County,Missouri,nsrdb,39.750709,-94.819821,746119,39.77,-94.82,2.145119
29023,Butler County,Missouri,wtk,36.756984,-90.417981,1591570,36.757305,-90.421936,0.354143
29023,Butler County,Missouri,bchrrr,36.756984,-90.417981,1591570,36.757305,-90.421936,0.354143
29023,Butler County,Missouri,nsrdb,36.756984,-90.417981,839600,36.77,-90.42,1.458447
29025,Caldwell County,Missouri,wtk,39.663864,-93.998914,1398148,39.66538,-93.98984,0.794792
29025,Caldwell County,Missouri,bchrrr,39.663864,-93.998914,1398148,39.66538,-93.98984,0.794792
29025,Caldwell County,Missouri,nsrdb,39.663864,-93.998914,763349,39.65,-93.98,2.235679
29027,Callaway County,Missouri,wtk,38.79755,-91.997421,1501726,38.792156,-91.99902,0.615587
29027,Callaway County,Missouri,bchrrr,38.79755,-91.997421,1501726,38.792156,-91.99902,0.615587
29027,Callaway County,Missouri,nsrdb,38.79755,-91.997421,804542,38.81,-91.98,2.048266
29029,Camden County,Missouri,wtk,38.073064,-92.746058,1465633,38.078583,-92.74902,0.666207
29029,Camden County,Missouri,bchrrr,38.073064,-92.746058,1465633,38.078583,-92.74902,0.666207
29029,Camden County,Missouri,nsrdb,38.073064,-92.746058,788845,38.09,-92.74,1.956421
29031,Cape Girardeau County,Missouri,wtk,37.355228,-89.607708,1632176,37.35505,-89.601654,0.535466
29031,Cape Girardeau County,Missouri,bchrrr,37.355228,-89.607708,1632176,37.35505,-89.601654,0.535466
29031,Cape Girardeau County,Missouri,nsrdb,37.355228,-89.607708,858314,37.37,-89.62,1.969319
29033,Carroll County,Missouri,wtk,39.408302,-93.496496,1424026,39.413662,-93.494385,0.622987
29033,Carroll County,Missouri,bchrrr,39.408302,-93.496496,1424026,39.413662,-93.494385,0.622987
29033,Carroll County,Missouri,nsrdb,39.408302,-93.496496,773122,39.41,-93.5,0.35535
29035,Carter County,Missouri,wtk,36.947474,-90.885775,1565996,36.9485,-90.89041,0.427397
29035,Carter County,Missouri,bchrrr,36.947474,-90.885775,1565996,36.9485,-90.89041,0.427397
29035,Carter County,Missouri,nsrdb,36.947474,-90.885775,828338,36.93,-90.9,2.318122
29037,Cass County,Missouri,wtk,38.751052,-94.424359,1377129,38.746944,-94.42267,0.479698
29037,Cass County,Missouri,bchrrr,38.751052,-94.424359,1377129,38.746944,-94.42267,0.479698
29037,Cass County,Missouri,nsrdb,38.751052,-94.424359,754489,38.77,-94.42,2.140556
29039,Cedar County,Missouri,wtk,37.765491,-93.895363,1406650,37.757603,-93.88681,1.155259
29039,Cedar County,Missouri,bchrrr,37.765491,-93.895363,1406650,37.757603,-93.88681,1.155259
29039,Cedar County,Missouri,nsrdb,37.765491,-93.895363,765017,37.77,-93.9,0.646151
29041,Chariton County,Missouri,wtk,39.486143,-92.931531,1452332,39.491417,-92.93878,0.854919
29041,Chariton County,Missouri,bchrrr,39.486143,-92.931531,1452332,39.491417,-92.93878,0.854919
29041,Chariton County,Missouri,nsrdb,39.486143,-92.931531,784657,39.49,-92.94,0.843881
29043,Christian County,Missouri,wtk,37.027882,-93.264376,1441166,37.02304,-93.26459,0.538742
29043,Christian County,Missouri,bchrrr,37.027882,-93.264376,1441166,37.02304,-93.26459,0.538742
29043,Christian County,Missouri,nsrdb,37.027882,-93.264376,778099,37.01,-93.26,2.02599
29045,Clark County,Missouri,wtk,40.412111,-91.708635,1511455,40.412674,-91.697235,0.967195
29045,Clark County,Missouri,bchrrr,40.412111,-91.708635,1511455,40.412674,-91.697235,0.967195
29045,Clark County,Missouri,nsrdb,40.412111,-91.708635,810476,40.41,-91.7,0.767845
29047,Clay County,Missouri,wtk,39.252954,-94.497288,1372210,39.24796,-94.505585,0.90487
29047,Clay County,Missouri,bchrrr,39.252954,-94.497288,1372210,39.24796,-94.505585,0.90487
29047,Clay County,Missouri,nsrdb,39.252954,-94.497288,752854,39.25,-94.5,0.40302
29049,Clinton County,Missouri,wtk,39.602436,-94.367382,1378411,39.598003,-94.37683,0.94775
29049,Clinton County,Missouri,bchrrr,39.602436,-94.367382,1378411,39.598003,-94.37683,0.94775
29049,Clinton County,Missouri,nsrdb,39.602436,-94.367382,755277,39.61,-94.38,1.369646
29051,Cole County,Missouri,wtk,38.552551,-92.22062,1490930,38.560074,-92.22693,1.000408
29051,Cole County,Missouri,bchrrr,38.552551,-92.22062,1490930,38.560074,-92.22693,1.000408
29051,Cole County,Missouri,nsrdb,38.552551,-92.22062,799578,38.57,-92.22,1.940992
29053,Cooper County,Missouri,wtk,38.910064,-92.772715,1462030,38.912106,-92.776855,0.424109
29053,Cooper County,Missouri,bchrrr,38.910064,-92.772715,1462030,38.912106,-92.776855,0.424109
29053,Cooper County,Missouri,nsrdb,38.910064,-92.772715,787994,38.93,-92.78,2.304635
29055,Crawford County,Missouri,wtk,38.061879,-91.321667,1539261,38.059673,-91.3172,0.461648
29055,Crawford County,Missouri,bchrrr,38.061879,-91.321667,1539261,38.059673,-91.3172,0.461648
29055,Crawford County,Missouri,nsrdb,38.061879,-91.321667,818464,38.05,-91.34,2.078772
29057,Dade County,Missouri,wtk,37.415382,-93.824934,1410332,37.424118,-93.828186,1.012964
29057,Dade County,Missouri,bchrrr,37.415382,-93.824934,1410332,37.424118,-93.828186,1.012964
29057,Dade County,Missouri,nsrdb,37.415382,-93.824934,766649,37.41,-93.82,0.740298
29059,Dallas County,Missouri,wtk,37.643753,-93.066633,1449786,37.645054,-93.07446,0.704157
29059,Dallas County,Missouri,bchrrr,37.643753,-93.066633,1449786,37.645054,-93.07446,0.704157
29059,Dallas County,Missouri,nsrdb,37.643753,-93.066633,782208,37.65,-93.06,0.907504
29061,Daviess County,Missouri,wtk,39.938227,-93.980666,1398163,39.9433,-93.98071,0.564105
29061,Daviess County,Missouri,bchrrr,39.938227,-93.980666,1398163,39.9433,-93.98071,0.564105
29061,Daviess County,Missouri,nsrdb,39.938227,-93.980666,763342,39.93,-93.98,0.916563
29063,DeKalb County,Missouri,wtk,39.825589,-94.354625,1379659,39.81995,-94.34686,0.912644
29063,DeKalb County,Missouri,bchrrr,39.825589,-94.354625,1379659,39.81995,-94.34686,0.912644
29063,DeKalb County,Missouri,nsrdb,39.825589,-94.354625,756079,39.81,-94.34,2.136574
29065,Dent County,Missouri,wtk,37.631337,-91.545129,1529518,37.62574,-91.53595,1.020175
29065,Dent County,Missouri,bchrrr,37.631337,-91.545129,1529518,37.62574,-91.53595,1.020175
29065,Dent County,Missouri,nsrdb,37.631337,-91.545129,814057,37.65,-91.54,2.123805
29067,Douglas County,Missouri,wtk,36.940662,-92.603423,1476455,36.94733,-92.598816,0.846979
29067,Douglas County,Missouri,bchrrr,36.940662,-92.603423,1476455,36.94733,-92.598816,0.846979
29067,Douglas County,Missouri,nsrdb,36.940662,-92.603423,791368,36.93,-92.62,1.891124
29069,Dunklin County,Missouri,wtk,36.324912,-90.057999,1613619,36.32964,-90.046936,1.121876
29069,Dunklin County,Missouri,bchrrr,36.324912,-90.057999,1613619,36.32964,-90.046936,1.121876
29069,Dunklin County,Missouri,nsrdb,36.324912,-90.057999,848124,36.33,-90.06,0.59348
29071,Franklin County,Missouri,wtk,38.436358,-90.998954,1553895,38.433624,-91.005554,0.6503
29071,Franklin County,Missouri,bchrrr,38.436358,-90.998954,1553895,38.433624,-91.005554,0.6503
29071,Franklin County,Missouri,nsrdb,38.436358,-90.998954,826488,38.45,-90.98,2.241858
29073,Gasconade County,Missouri,wtk,38.44636,-91.49009,1528350,38.43817,-91.50165,1.357558
29073,Gasconade County,Missouri,bchrrr,38.44636,-91.49009,1528350,38.43817,-91.50165,1.357558
29073,Gasconade County,Missouri,nsrdb,38.44636,-91.49009,814914,38.45,-91.5,0.95321
29075,Gentry County,Missouri,wtk,40.203737,-94.43279,1374736,40.210716,-94.43344,0.777991
29075,Gentry County,Missouri,bchrrr,40.203737,-94.43279,1374736,40.210716,-94.43344,0.777991
29075,Gentry County,Missouri,nsrdb,40.203737,-94.43279,754453,40.21,-94.42,1.290238
29077,Greene County,Missouri,wtk,37.192244,-93.309503,1438713,37.190067,-93.30371,0.567379
29077,Greene County,Missouri,bchrrr,37.192244,-93.309503,1438713,37.190067,-93.30371,0.567379
29077,Greene County,Missouri,nsrdb,37.192244,-93.309503,777272,37.21,-93.3,2.146296
29079,Grundy County,Missouri,wtk,40.093265,-93.595761,1417888,40.101894,-93.58746,1.191294
29079,Grundy County,Missouri,bchrrr,40.093265,-93.595761,1417888,40.101894,-93.58746,1.191294
29079,Grundy County,Missouri,nsrdb,40.093265,-93.595761,771472,40.09,-93.58,1.38901
29081,Harrison County,Missouri,wtk,40.315597,-94.001241,1396954,40.314526,-93.9928,0.72552
29081,Harrison County,Missouri,bchrrr,40.315597,-94.001241,1396954,40.314526,-93.9928,0.72552
29081,Harrison County,Missouri,nsrdb,40.315597,-94.001241,762524,40.33,-94.02,2.257001
29083,Henry County,Missouri,wtk,38.394272,-93.737658,1412854,38.401367,-93.74713,1.141825
29083,Henry County,Missouri,bchrrr,38.394272,-93.737658,1412854,38.401367,-93.74713,1.141825
29083,Henry County,Missouri,nsrdb,38.394272,-93.737658,768251,38.41,-93.74,1.760744
29085,Hickory County,Missouri,wtk,37.911051,-93.329033,1436289,37.910435,-93.31976,0.816394
29085,Hickory County,Missouri,bchrrr,37.911051,-93.329033,1436289,37.910435,-93.31976,0.816394
29085,Hickory County,Missouri,nsrdb,37.911051,-93.329033,776434,37.93,-93.34,2.316257
29087,Holt County,Missouri,wtk,40.084301,-95.18594,1335926,40.089455,-95.18802,0.599795
29087,Holt County,Missouri,bchrrr,40.084301,-95.18594,1335926,40.089455,-95.18802,0.599795
29087,Holt County,Missouri,nsrdb,40.084301,-95.18594,738429,40.09,-95.18,0.810512
29089,Howard County,Missouri,wtk,39.140551,-92.704481,1465690,39.131756,-92.69382,1.342339
29089,Howard County,Missouri,bchrrr,39.140551,-92.704481,1465690,39.131756,-92.69382,1.342339
29089,Howard County,Missouri,nsrdb,39.140551,-92.704481,789650,39.13,-92.7,1.235238
29091,Howell County,Missouri,wtk,36.792583,-91.873688,1514895,36.790825,-91.87042,0.350567
29091,Howell County,Missouri,bchrrr,36.792583,-91.873688,1514895,36.790825,-91.87042,0.350567
29091,Howell County,Missouri,nsrdb,36.792583,-91.873688,807121,36.81,-91.86,2.288238
29093,Iron County,Missouri,wtk,37.578021,-90.71391,1572119,37.586475,-90.72226,1.193768
29093,Iron County,Missouri,bchrrr,37.578021,-90.71391,1572119,37.586475,-90.72226,1.193768
29093,Iron County,Missouri,nsrdb,37.578021,-90.71391,832904,37.57,-90.7,1.516002
29095,Jackson County,Missouri,wtk,39.009981,-94.444295,1375907,39.006294,-94.43991,0.558242
29095,Jackson County,Missouri,bchrrr,39.009981,-94.444295,1375907,39.006294,-94.43991,0.558242
29095,Jackson County,Missouri,nsrdb,39.009981,-94.444295,753672,39.01,-94.46,1.356955
29097,Jasper County,Missouri,wtk,37.129577,-94.444104,1378277,37.121937,-94.43964,0.937194
29097,Jasper County,Missouri,bchrrr,37.129577,-94.444104,1378277,37.121937,-94.43964,0.937194
29097,Jasper County,Missouri,nsrdb,37.129577,-94.444104,753719,37.13,-94.46,1.410005
29099,Jefferson County,Missouri,wtk,38.340858,-90.475046,1581906,38.331932,-90.47055,1.067185
29099,Jefferson County,Missouri,bchrrr,38.340858,-90.475046,1581906,38.331932,-90.47055,1.067185
29099,Jefferson County,Missouri,nsrdb,38.340858,-90.475046,838604,38.33,-90.46,1.783227
29101,Johnson County,Missouri,wtk,38.758578,-93.770369,1410404,38.753597,-93.78189,1.14227
29101,Johnson County,Missouri,bchrrr,38.758578,-93.770369,1410404,38.753597,-93.78189,1.14227
29101,Johnson County,Missouri,nsrdb,38.758578,-93.770369,767428,38.77,-93.78,1.519983
29103,Knox County,Missouri,wtk,40.155208,-92.154102,1489818,40.151787,-92.15289,0.394098
29103,Knox County,Missouri,bchrrr,40.155208,-92.154102,1489818,40.151787,-92.15289,0.394098
29103,Knox County,Missouri,nsrdb,40.155208,-92.154102,801182,40.17,-92.14,2.035042
29105,Laclede County,Missouri,wtk,37.669689,-92.653798,1471677,37.668922,-92.65338,0.092884
29105,Laclede County,Missouri,bchrrr,37.669689,-92.653798,1471677,37.668922,-92.65338,0.092884
29105,Laclede County,Missouri,nsrdb,37.669689,-92.653798,790519,37.65,-92.66,2.256365
29107,Lafayette County,Missouri,wtk,39.055174,-93.842153,1406720,39.051067,-93.842804,0.460125
29107,Lafayette County,Missouri,bchrrr,39.055174,-93.842153,1406720,39.051067,-93.842804,0.460125
29107,Lafayette County,Missouri,nsrdb,39.055174,-93.842153,765796,39.05,-93.86,1.644986
29109,Lawrence County,Missouri,wtk,37.034976,-93.799726,1412780,37.036102,-93.7952,0.420799
29109,Lawrence County,Missouri,bchrrr,37.034976,-93.799726,1412780,37.036102,-93.7952,0.420799
29109,Lawrence County,Missouri,nsrdb,37.034976,-93.799726,767471,37.05,-93.78,2.419938
29111,Lewis County,Missouri,wtk,40.089164,-91.641738,1515074,40.094814,-91.64676,0.759737
29111,Lewis County,Missouri,bchrrr,40.089164,-91.641738,1515074,40.094814,-91.64676,0.759737
29111,Lewis County,Missouri,nsrdb,40.089164,-91.641738,811356,40.09,-91.66,1.5563
29113,Lincoln County,Missouri,wtk,38.996782,-90.929744,1555146,39.00473,-90.93573,1.024029
29113,Lincoln County,Missouri,bchrrr,38.996782,-90.929744,1555146,39.00473,-90.93573,1.024029
29113,Lincoln County,Missouri,nsrdb,38.996782,-90.929744,827381,39.01,-90.94,1.716288
29115,Linn County,Missouri,wtk,39.797178,-93.066746,1444998,39.79183,-93.068665,0.616858
29115,Linn County,Missouri,bchrrr,39.797178,-93.066746,1444998,39.79183,-93.068665,0.616858
29115,Linn County,Missouri,nsrdb,39.797178,-93.066746,782154,39.81,-93.06,1.537803
29117,Livingston County,Missouri,wtk,39.798081,-93.553064,1420342,39.804276,-93.55087,0.713897
29117,Livingston County,Missouri,bchrrr,39.798081,-93.553064,1420342,39.804276,-93.55087,0.713897
29117,Livingston County,Missouri,nsrdb,39.798081,-93.553064,772295,39.81,-93.54,1.732608
29119,McDonald County,Missouri,wtk,36.615359,-94.399099,1380722,36.623985,-94.40582,1.131281
29119,McDonald County,Missouri,bchrrr,36.615359,-94.399099,1380722,36.623985,-94.40582,1.131281
29119,McDonald County,Missouri,nsrdb,36.615359,-94.399099,755352,36.61,-94.38,1.805826
29121,Macon County,Missouri,wtk,39.796484,-92.508148,1472998,39.793266,-92.51337,0.571913
29121,Macon County,Missouri,bchrrr,39.796484,-92.508148,1472998,39.793266,-92.51337,0.571913
29121,Macon County,Missouri,nsrdb,39.796484,-92.508148,793778,39.81,-92.5,1.656269
29123,Madison County,Missouri,wtk,37.539523,-90.299751,1594054,37.545334,-90.30585,0.840636
29123,Madison County,Missouri,bchrrr,37.539523,-90.299751,1594054,37.545334,-90.30585,0.840636
29123,Madison County,Missouri,nsrdb,37.539523,-90.299751,842447,37.53,-90.3,1.059138
29125,Maries County,Missouri,wtk,38.170014,-91.878773,1510124,38.176285,-91.87344,0.838787
29125,Maries County,Missouri,bchrrr,38.170014,-91.878773,1510124,38.176285,-91.87344,0.838787
29125,Maries County,Missouri,nsrdb,38.170014,-91.878773,807087,38.17,-91.86,1.641125
29127,Marion County,Missouri,wtk,39.741435,-91.457452,1525995,39.733875,-91.45508,0.864756
29127,Marion County,Missouri,bchrrr,39.741435,-91.457452,1525995,39.733875,-91.45508,0.864756
29127,Marion County,Missouri,nsrdb,39.741435,-91.457452,815765,39.73,-91.46,1.290048
29129,Mercer County,Missouri,wtk,40.415017,-93.57949,1417905,40.41707,-93.57498,0.444853
29129,Mercer County,Missouri,bchrrr,40.415017,-93.57949,1417905,40.41707,-93.57498,0.444853
29129,Mercer County,Missouri,nsrdb,40.415017,-93.57949,771464,40.41,-93.58,0.559534
29131,Miller County,Missouri,wtk,38.246348,-92.509039,1477726,38.236923,-92.50537,1.095904
29131,Miller County,Missouri,bchrrr,38.246348,-92.509039,1477726,38.236923,-92.50537,1.095904
29131,Miller County,Missouri,nsrdb,38.246348,-92.509039,793817,38.25,-92.5,0.887669
29133,Mississippi County,Missouri,wtk,36.856032,-89.368446,1646899,36.859486,-89.374084,0.631763
29133,Mississippi County,Missouri,bchrrr,36.856032,-89.368446,1646899,36.859486,-89.374084,0.631763
29133,Mississippi County,Missouri,nsrdb,36.856032,-89.368446,863993,36.85,-89.38,1.227483
29135,Moniteau County,Missouri,wtk,38.627457,-92.611028,1471729,38.62875,-92.60193,0.803289
29135,Moniteau County,Missouri,bchrrr,38.627457,-92.611028,1471729,38.62875,-92.60193,0.803289
29135,Moniteau County,Missouri,nsrdb,38.627457,-92.611028,791326,38.61,-92.62,2.091788
29137,Monroe County,Missouri,wtk,39.524752,-91.966128,1500566,39.532658,-91.97504,1.164925
29137,Monroe County,Missouri,bchrrr,39.524752,-91.966128,1500566,39.532658,-91.97504,1.164925
29137,Monroe County,Missouri,nsrdb,39.524752,-91.966128,804524,39.53,-91.98,1.325165
29139,Montgomery County,Missouri,wtk,38.948972,-91.467453,1528378,38.955235,-91.46423,0.750113
29139,Montgomery County,Missouri,bchrrr,38.948972,-91.467453,1528378,38.955235,-91.46423,0.750113
29139,Montgomery County,Missouri,nsrdb,38.948972,-91.467453,815785,38.93,-91.46,2.205877
29141,Morgan County,Missouri,wtk,38.383774,-92.851025,1459566,38.37768,-92.8515,0.678887
29141,Morgan County,Missouri,bchrrr,38.383774,-92.851025,1459566,38.37768,-92.8515,0.678887
29141,Morgan County,Missouri,nsrdb,38.383774,-92.851025,786346,38.37,-92.86,1.71985
29143,New Madrid County,Missouri,wtk,36.612846,-89.651842,1633368,36.618935,-89.65204,0.677297
29143,New Madrid County,Missouri,bchrrr,36.612846,-89.651842,1633368,36.618935,-89.65204,0.677297
29143,New Madrid County,Missouri,nsrdb,36.612846,-89.651842,857393,36.61,-89.66,0.793947
29145,Newton County,Missouri,wtk,36.921703,-94.414395,1379502,36.918922,-94.42154,0.706447
29145,Newton County,Missouri,bchrrr,36.921703,-94.414395,1379502,36.918922,-94.42154,0.706447
29145,Newton County,Missouri,nsrdb,36.921703,-94.414395,754535,36.93,-94.42,1.048523
29147,Nodaway County,Missouri,wtk,40.35226,-94.868342,1352431,40.34617,-94.868164,0.677346
29147,Nodaway County,Missouri,bchrrr,40.35226,-94.868342,1352431,40.34617,-94.868164,0.677346
29147,Nodaway County,Missouri,nsrdb,40.35226,-94.868342,745257,40.37,-94.86,2.095405
29149,Oregon County,Missouri,wtk,36.614979,-91.473835,1536751,36.607464,-91.46887,0.945869
29149,Oregon County,Missouri,bchrrr,36.614979,-91.473835,1536751,36.607464,-91.46887,0.945869
29149,Oregon County,Missouri,nsrdb,36.614979,-91.473835,815843,36.61,-91.46,1.353274
29151,Osage County,Missouri,wtk,38.455136,-91.884465,1508931,38.454086,-91.878784,0.508276
29151,Osage County,Missouri,bchrrr,38.455136,-91.884465,1508931,38.454086,-91.878784,0.508276
29151,Osage County,Missouri,nsrdb,38.455136,-91.884465,806235,38.45,-91.9,1.468388
29153,Ozark County,Missouri,wtk,36.623314,-92.421853,1486036,36.628155,-92.43204,1.056501
29153,Ozark County,Missouri,bchrrr,36.623314,-92.421853,1486036,36.628155,-92.43204,1.056501
29153,Ozark County,Missouri,nsrdb,36.623314,-92.421853,795510,36.61,-92.42,1.48966
29155,Pemiscot County,Missouri,wtk,36.179974,-89.74467,1630879,36.181667,-89.74072,0.401403
29155,Pemiscot County,Missouri,bchrrr,36.179974,-89.74467,1630879,36.181667,-89.74072,0.401403
29155,Pemiscot County,Missouri,nsrdb,36.179974,-89.74467,855534,36.17,-89.74,1.18563
29157,Perry County,Missouri,wtk,37.713862,-89.857883,1616159,37.72326,-89.86865,1.410299
29157,Perry County,Missouri,bchrrr,37.713862,-89.857883,1616159,37.72326,-89.86865,1.410299
29157,Perry County,Missouri,nsrdb,37.713862,-89.857883,852708,37.73,-89.86,1.804101
